Name, X, Y, Z
,0-0.1414326,0-0.09122747,0-0.3111565
,0-0.1416831,0-0.09119029,0-0.3112145
,0-0.1412674,0-0.09127919,0-0.3112527
,0-0.1412674,0-0.09127919,0-0.3112527
,0-0.1405249,0-0.09113231,0-0.31145
,0-0.1387244,0-0.09087464,0-0.3118317
,0-0.1387244,0-0.09087464,0-0.3118317
,0-0.1353478,0-0.09035183,0-0.3125417
,0-0.1353478,0-0.09035183,0-0.3125417
,0-0.1334975,0-0.09044286,0-0.312781
,0-0.1334975,0-0.09044286,0-0.312781
,0-0.1325342,0-0.09070354,0-0.312798
,0-0.1314183,0-0.09068798,0-0.313017
,0-0.1299914,0-0.09085374,0-0.3132638
,0-0.1299914,0-0.09085374,0-0.3132638
,0-0.1287825,0-0.09121929,0-0.3135118
,0-0.1282007,0-0.09178109,0-0.3135035
,0-0.1282007,0-0.09178109,0-0.3135035
,0-0.1267684,0-0.09297796,0-0.3135977
,0-0.1262238,0-0.09382442,0-0.3135388
,0-0.1253726,0-0.09492053,0-0.3134719
,0-0.125071,0-0.09563408,0-0.3134314
,0-0.125071,0-0.09563408,0-0.3134314
,0-0.124514,0-0.09795257,0-0.3131511
,0-0.1244002,0-0.09899323,0-0.3129953
,0-0.1244002,0-0.09899323,0-0.3129953
,0-0.1238512,0-0.1017174,0-0.3125449
,0-0.1235803,0-0.1028761,0-0.312413
,0-0.1237451,0-0.1042634,0-0.3122544
,0-0.1237451,0-0.1042634,0-0.3122544
,0-0.1234925,0-0.1057159,0-0.3119784
,0-0.1233822,0-0.1075845,0-0.3117205
,0-0.1233822,0-0.1075845,0-0.3117205
,0-0.1232641,0-0.1092973,0-0.3114917
,0-0.1234443,0-0.1103443,0-0.3112831
,0-0.1234443,0-0.1103443,0-0.3112831
,0-0.1236566,0-0.1127392,0-0.3107576
,0-0.1238718,0-0.113402,0-0.3105401
,0-0.1238718,0-0.113402,0-0.3105401
,0-0.1240286,0-0.1135647,0-0.3104816
,0-0.1240286,0-0.1135647,0-0.3104816
,0-0.1245035,0-0.1143516,0-0.3100454
,0-0.124496,0-0.1143853,0-0.3100551
,0-0.1250626,0-0.1146944,0-0.3097874
,0-0.1250626,0-0.1146944,0-0.3097874
,0-0.1256584,0-0.114979,0-0.3094764
,0-0.126362,0-0.114898,0-0.3090435
,0-0.1266033,0-0.1150859,0-0.3088078
,0-0.1267488,0-0.1149469,0-0.3086506
,0-0.1267488,0-0.1149469,0-0.3086506
,0-0.1264748,0-0.1147164,0-0.308616
,0-0.1266157,0-0.1144222,0-0.3087366
,0-0.1266157,0-0.1144222,0-0.3087366
,0-0.1266157,0-0.1144222,0-0.3087366
,0-0.1264977,0-0.1157975,0-0.3085233
,0-0.1264977,0-0.1157975,0-0.3085233
,0-0.1266094,0-0.1171517,0-0.3082356
,0-0.1269136,0-0.1178872,0-0.3080154
,0-0.1269136,0-0.1178872,0-0.3080154
,0-0.1273042,0-0.1196165,0-0.3074875
,0-0.1273634,0-0.1206161,0-0.3071631
,0-0.128124,0-0.1216232,0-0.3067206
,0-0.128124,0-0.1216232,0-0.3067206
,0-0.1287536,0-0.1226019,0-0.3063111
,0-0.1293829,0-0.1250059,0-0.3054312
,0-0.1297035,0-0.1260641,0-0.3049987
,0-0.1297035,0-0.1260641,0-0.3049987
,0-0.1297035,0-0.1260641,0-0.3049987
,0-0.1300904,0-0.1274141,0-0.3046021
,0-0.130389,0-0.1289014,0-0.3042134
,0-0.130389,0-0.1289014,0-0.3042134
,0-0.1308797,0-0.1309639,0-0.3036274
,0-0.1310441,0-0.1316162,0-0.3034782
,0-0.1310441,0-0.1316162,0-0.3034782
,0-0.1319977,0-0.1343192,0-0.3026744
,0-0.1319977,0-0.1343192,0-0.3026744
,0-0.1327804,0-0.1361905,0-0.3020248
,0-0.1332359,0-0.13699,0-0.3017901
,0-0.1332359,0-0.13699,0-0.3017901
,0-0.1337444,0-0.1389546,0-0.3011071
,0-0.1340728,0-0.1396894,0-0.3008149
,0-0.1340728,0-0.1396894,0-0.3008149
,0-0.1345794,0-0.1415899,0-0.300105
,0-0.134777,0-0.1423739,0-0.2998457
,0-0.1350866,0-0.1436215,0-0.299399
,0-0.1350866,0-0.1436215,0-0.299399
,0-0.1351417,0-0.1446474,0-0.2990705
,0-0.1355796,0-0.1463539,0-0.2986485
,0-0.1355796,0-0.1463539,0-0.2986485
,0-0.1357206,0-0.1473468,0-0.2984476
,0-0.1357609,0-0.1476672,0-0.2984208
,0-0.1358476,0-0.148293,0-0.2982725
,0-0.1358558,0-0.1491371,0-0.298046
,0-0.1358258,0-0.1494802,0-0.2979437
,0-0.1358258,0-0.1494802,0-0.2979437
,0-0.1359769,0-0.1501806,0-0.2978571
,0-0.1359769,0-0.1501806,0-0.2978571
,0-0.1359962,0-0.1507071,0-0.2977633
,0-0.1360028,0-0.151608,0-0.2975401
,0-0.135954,0-0.1518176,0-0.2974851
,0-0.1359148,0-0.1526035,0-0.2972627
,0-0.1359148,0-0.1526035,0-0.2972627
,0-0.1360546,0-0.1531566,0-0.297396
,0-0.1361464,0-0.1538252,0-0.2972917
,0-0.1361464,0-0.1538252,0-0.2972917
,0-0.1373068,0-0.1550011,0-0.2964608
,0-0.1375272,0-0.1559183,0-0.2962267
,0-0.1375272,0-0.1559183,0-0.2962267
,0-0.1375272,0-0.1559183,0-0.2962267
,0-0.137616,0-0.1568665,0-0.2960024
,0-0.137657,0-0.1574007,0-0.295891
,0-0.137657,0-0.1574007,0-0.295891
,0-0.1377928,0-0.1584651,0-0.2956386
,0-0.1378142,0-0.1590675,0-0.2955044
,0-0.1378535,0-0.1597034,0-0.2953774
,0-0.1378535,0-0.1597034,0-0.2953774
,0-0.1379537,0-0.1604418,0-0.2952117
,0-0.1400125,0-0.1617008,0-0.2938673
,0-0.1400125,0-0.1617008,0-0.2938673
,0-0.1405247,0-0.1635984,0-0.2934822
,0-0.1405247,0-0.1635984,0-0.2934822
,0-0.1406666,0-0.1644683,0-0.2933062
,0-0.1406104,0-0.1619886,0-0.293292
,0-0.1406104,0-0.1619886,0-0.293292
,0-0.1406104,0-0.1619886,0-0.293292
,0-0.1409576,0-0.1632883,0-0.2929884
,0-0.1409576,0-0.1632883,0-0.2929884
,0-0.1407249,0-0.1615978,0-0.2927866
,0-0.1407917,0-0.1660313,0-0.2931978
,0-0.1407917,0-0.1660313,0-0.2931978
,0-0.1385263,0-0.1610102,0-0.2917501
,0-0.1385263,0-0.1610102,0-0.2917501
,0-0.1385776,0-0.1663891,0-0.2905391
,0-0.1386787,0-0.1622786,0-0.2926101
,0-0.1389363,0-0.1607119,0-0.2915591
,0-0.1389363,0-0.1607119,0-0.2915591
,0-0.137849,0-0.1620383,0-0.2900199
,0-0.1375426,0-0.1626461,0-0.2908882
,0-0.1375426,0-0.1626461,0-0.2908882
,0-0.138057,0-0.1628004,0-0.2912911
,0-0.1378915,0-0.1601678,0-0.2910353
,0-0.1378915,0-0.1601678,0-0.2910353
,0-0.1382292,0-0.1618493,0-0.2913532
,0-0.1380523,0-0.1603861,0-0.291156
,0-0.1380523,0-0.1603861,0-0.291156
,0-0.1379608,0-0.1626508,0-0.2913067
,0-0.1379608,0-0.1626508,0-0.2913067
,0-0.1378276,0-0.1627034,0-0.2912246
,0-0.1378276,0-0.1627034,0-0.2912246
,0-0.1380296,0-0.1591936,0-0.2909897
,0-0.1380296,0-0.1591936,0-0.2909897
,0-0.1380296,0-0.1591936,0-0.2909897
,0-0.1390408,0-0.1707311,0-0.2896136
,0-0.1383196,0-0.1606761,0-0.2894174
,0-0.1395747,0-0.1718391,0-0.2870094
,0-0.1396576,0-0.1626553,0-0.2862623
,0-0.1396576,0-0.1626553,0-0.2862623
,0-0.14003,0-0.1755303,0-0.284427
,0-0.1385813,0-0.1599467,0-0.2823453
,0-0.1398959,0-0.1753056,0-0.2823248
,0-0.1410179,0-0.1630149,0-0.2834027
,0-0.1410179,0-0.1630149,0-0.2834027
,0-0.1411175,0-0.159365,0-0.2844884
,0-0.1438778,0-0.1692358,0-0.2828614
,0-0.1438778,0-0.1692358,0-0.2828614
,0-0.1438778,0-0.1692358,0-0.2828614
,0-0.1431102,0-0.16013,0-0.2815712
,0-0.1429548,0-0.1741292,0-0.2806195
,0-0.1437199,0-0.1621802,0-0.280269
,0-0.1449132,0-0.1725347,0-0.2797555
,0-0.1449132,0-0.1725347,0-0.2797555
,0-0.14398,0-0.16475,0-0.2798125
,0-0.1446079,0-0.1587982,0-0.2787909
,0-0.1461106,0-0.1794121,0-0.2760155
,0-0.1459905,0-0.1636744,0-0.2767386
,0-0.1459905,0-0.1636744,0-0.2767386
,0-0.1449318,0-0.1591824,0-0.2763453
,0-0.1450724,0-0.177621,0-0.2722366
,0-0.1444651,0-0.165011,0-0.2724313
,0-0.1444651,0-0.165011,0-0.2724313
,0-0.1458397,0-0.1594846,0-0.2731302
,0-0.1467678,0-0.1858649,0-0.2756028
,0-0.1467678,0-0.1858649,0-0.2756028
,0-0.1464083,0-0.1655988,0-0.2760288
,0-0.1470698,0-0.1601858,0-0.2747848
,0-0.1438853,0-0.1889792,0-0.2728648
,0-0.1438853,0-0.1889792,0-0.2728648
,0-0.1438853,0-0.1889792,0-0.2728648
,0-0.144498,0-0.1634848,0-0.2737396
,0-0.144498,0-0.1634848,0-0.2737396
,0-0.1458309,0-0.1630542,0-0.2764413
,0-0.1458309,0-0.1630542,0-0.2764413
,0-0.1475582,0-0.1632322,0-0.274596
,0-0.1475582,0-0.1632322,0-0.274596
,0-0.1499615,0-0.1587977,0-0.275562
,0-0.1499615,0-0.1587977,0-0.275562
,0-0.1519008,0-0.1638224,0-0.2769145
,0-0.1519008,0-0.1638224,0-0.2769145
,0-0.1532622,0-0.1624662,0-0.2768535
,0-0.1526747,0-0.1612629,0-0.277158
,0-0.1526747,0-0.1612629,0-0.277158
,0-0.1538604,0-0.1601297,0-0.2776127
,0-0.1533749,0-0.228422,0-0.2691841
,0-0.1540189,0-0.1756954,0-0.269484
,0-0.1540189,0-0.1756954,0-0.269484
,0-0.1552419,0-0.1636786,0-0.2700649
,0-0.1552419,0-0.1636786,0-0.2700649
,0-0.154111,0-0.1617607,0-0.2699348
,0-0.154111,0-0.1617607,0-0.2699348
,0-0.1559138,0-0.1612181,0-0.2704722
,0-0.1559138,0-0.1612181,0-0.2704722
,0-0.1547159,0-0.1733406,0-0.2700657
,0-0.1547159,0-0.1733406,0-0.2700657
,0-0.1542787,0-0.160111,0-0.2695558
,0-0.155341,0-0.1805811,0-0.2692947
,0-0.155341,0-0.1805811,0-0.2692947
,0-0.1536703,0-0.1663826,0-0.2698567
,0-0.1538771,0-0.1608377,0-0.2698677
,0-0.1516366,0-0.1574624,0-0.2707343
,0-0.1516366,0-0.1574624,0-0.2707343
,0-0.1513923,0-0.1603916,0-0.2704558
,0-0.1513923,0-0.1603916,0-0.2704558
,0-0.1512326,0-0.1645111,0-0.2702365
,0-0.1512326,0-0.1645111,0-0.2702365
,0-0.1511785,0-0.1623058,0-0.2702706
,0-0.1511785,0-0.1623058,0-0.2702706
,0-0.1512355,0-0.1621823,0-0.2702442
,0-0.1512355,0-0.1621823,0-0.2702442
,0-0.1512248,0-0.1621865,0-0.2702906
,0-0.1512248,0-0.1621865,0-0.2702906
,0-0.1512217,0-0.1622337,0-0.2703013
,0-0.1512217,0-0.1622337,0-0.2703013
,0-0.1512197,0-0.1622725,0-0.2703042
,0-0.1512188,0-0.1622718,0-0.2703047
,0-0.1512188,0-0.1622718,0-0.2703047
,0-0.1512182,0-0.1622713,0-0.2703052
,0-0.1512182,0-0.1622713,0-0.2703052
,0-0.1512176,0-0.1622709,0-0.2703056
,0-0.1512176,0-0.1622709,0-0.2703056
,0-0.1512174,0-0.1622711,0-0.2703058
,0-0.1512174,0-0.1622711,0-0.2703058
,0-0.1512173,0-0.1622709,0-0.2703058
,0-0.1512172,0-0.1622711,0-0.2703058
,0-0.1512172,0-0.1622712,0-0.2703057
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
,0-0.1512172,0-0.1622715,0-0.2703056
